# w      Rpp                     Rps                     Rsp                     Rss
13.07    3.57559976373530e+05    8.84648547843789e-02    4.63029897036642e+00    3.10285760942350e-02
13.08    3.58536240581205e+05    9.00779343260973e-02    4.64459425371715e+00    3.16677478200075e-02
13.09    3.59497357123044e+05    9.17480894681008e-02    4.65865331359657e+00    3.23301023033035e-02
13.10    3.60443516287896e+05    9.34211410370163e-02    4.67228411687573e+00    3.29966462303236e-02
13.11    3.61371604282867e+05    9.50969101242301e-02    4.68571442175118e+00    3.36669810277761e-02
13.12    3.62282001462384e+05    9.66649821605788e-02    4.69884152600959e+00    3.43022331891628e-02
13.13    3.63169782011025e+05    9.82084981112890e-02    4.71171064685562e+00    3.49309988060589e-02
13.14    3.64032448112549e+05    9.96438636731681e-02    4.72434734315396e+00    3.55233245960818e-02
13.15    3.64881774001973e+05    1.01001026424637e-01    4.73685775783601e+00    3.60899212560763e-02
13.16    3.65710685361956e+05    1.02222152748946e-01    4.74918318001478e+00    3.66094415101165e-02
13.17    3.66529532521787e+05    1.03336986888781e-01    4.76133394599945e+00    3.70924983561591e-02
13.18    3.67336673850703e+05    1.04374514036943e-01    4.77345824911261e+00    3.75487999113733e-02
13.19    3.68143307603611e+05    1.05305560219495e-01    4.78545841055793e+00    3.79679291601366e-02
13.20    3.68945585318031e+05    1.06218542769196e-01    4.79737413205880e+00    3.83811179192738e-02
13.21    3.69758699187240e+05    1.07024884162514e-01    4.80938157581348e+00    3.87573339721029e-02
13.22    3.70576894565105e+05    1.07842613818936e-01    4.82120540804203e+00    3.91383627880688e-02
13.23    3.71407243867025e+05    1.08641433096061e-01    4.83304479078738e+00    3.95135716626874e-02
13.24    3.72256708192551e+05    1.09482617707292e-01    4.84516700716954e+00    3.99060915785416e-02
13.25    3.73115884639779e+05    1.10302897161885e-01    4.85725963683689e+00    4.02925529951745e-02
13.26    3.73991346950202e+05    1.11194109617499e-01    4.86959106947556e+00    4.07070380920009e-02
13.27    3.74870097568876e+05    1.12123706816768e-01    4.88204365096087e+00    4.11374598439993e-02
13.28    3.75758945204062e+05    1.13060437949424e-01    4.89486578139428e+00    4.15733903894816e-02
13.29    3.76639664640729e+05    1.14032850944585e-01    4.90783065290572e+00    4.20246866458970e-02
13.30    3.77517538005674e+05    1.15041463859023e-01    4.92122646086764e+00    4.24921503562033e-02
13.31    3.78382734761196e+05    1.16020853663383e-01    4.93503359281320e+00    4.29513688712374e-02
13.32    3.79230406892481e+05    1.16970562392982e-01    4.94902275500790e+00    4.34021618891204e-02
13.33    3.80054637288704e+05    1.17889054080979e-01    4.96345050663869e+00    4.38430269476094e-02
13.34    3.80847734492780e+05    1.18743044808088e-01    4.97811065600134e+00    4.42610355711678e-02
13.35    3.81624732925162e+05    1.19502134543766e-01    4.99323045306061e+00    4.46454711017551e-02
13.36    3.82366263538880e+05    1.20163125948001e-01    5.00845888888505e+00    4.49929864764327e-02
13.37    3.83091006803002e+05    1.20695414133610e-01    5.02427628447061e+00    4.52925711815005e-02
13.38    3.83793600748796e+05    1.21130480197896e-01    5.04019594687783e+00    4.55546681941884e-02
13.39    3.84492248740627e+05    1.21437027604602e-01    5.05647265403916e+00    4.57679791158658e-02
13.40    3.85182032026654e+05    1.21613028216635e-01    5.07297103459628e+00    4.59303023721011e-02
13.41    3.85880112620233e+05    1.21692908987659e-01    5.08981442577806e+00    4.60551610068529e-02
13.42    3.86591497470860e+05    1.21675992685047e-01    5.10681975228340e+00    4.61419295583608e-02
13.43    3.87316107521169e+05    1.21560934259092e-01    5.12412504098775e+00    4.61898030715447e-02
13.44    3.88067165508404e+05    1.21449284725697e-01    5.14171328535175e+00    4.62381274383679e-02
13.45    3.88838793223011e+05    1.21271292611622e-01    5.15935872119559e+00    4.62598431726834e-02
13.46    3.89641975850347e+05    1.21094952441134e-01    5.17713306715133e+00    4.62817771978198e-02
13.47    3.90467713019177e+05    1.20918656379422e-01    5.19480703726737e+00    4.63028603226693e-02
13.48    3.91314573548177e+05    1.20775964855821e-01    5.21267753246291e+00    4.63365614630981e-02
13.49    3.92190143404936e+05    1.20667805756453e-01    5.23023892840538e+00    4.63838203889875e-02
13.50    3.93082126871412e+05    1.20627022494036e-01    5.24771621474672e+00    4.64569599831544e-02
13.51    3.93990039445806e+05    1.20654754014654e-01    5.26518901916915e+00    4.65571187160083e-02
13.52    3.94906941364376e+05    1.20715999938249e-01    5.28220507581298e+00    4.66699432058455e-02
13.53    3.95839517165866e+05    1.20778862499128e-01    5.29908462988320e+00    4.67841484642118e-02
13.54    3.96780057073374e+05    1.20945543635275e-01    5.31571748994127e+00    4.69389242267141e-02
13.55    3.97731190946700e+05    1.21114107728044e-01    5.33235574187843e+00    4.70948479670108e-02
13.56    3.98690505580903e+05    1.21319283840290e-01    5.34900669486865e+00    4.72654363416441e-02
13.57    3.99663759933844e+05    1.21493177079655e-01    5.36565557031063e+00    4.74247630074967e-02
13.58    4.00647046228068e+05    1.21704026210776e-01    5.38258220840601e+00    4.75989205862744e-02
13.59    4.01642846382021e+05    1.21951902141365e-01    5.39966308490904e+00    4.77880203740556e-02
13.60    4.02653603753154e+05    1.22168443369748e-01    5.41722093724796e+00    4.79663858890425e-02
13.61    4.03670938289435e+05    1.22386269332493e-01    5.43504305767875e+00    4.81457671333912e-02
13.62    4.04706020640271e+05    1.22641800507417e-01    5.45346407697921e+00    4.83415965189723e-02
13.63    4.05753085640174e+05    1.22899476739849e-01    5.47233267565106e+00    4.85400145607911e-02
13.64    4.06802735529859e+05    1.23192869562321e-01    5.49143275254619e+00    4.87532867207310e-02
13.65    4.07865132061756e+05    1.23524218731064e-01    5.51105147717092e+00    4.89840985559503e-02
13.66    4.08931892646979e+05    1.23856828224147e-01    5.53084125264289e+00    4.92169360581199e-02
13.67    4.09996161506052e+05    1.24261721787321e-01    5.55077373667754e+00    4.94801799534070e-02
13.68    4.11061450476874e+05    1.24668924043327e-01    5.57081221884682e+00    4.97466969727691e-02
13.69    4.12124529266388e+05    1.25149431513515e-01    5.59109915310543e+00    5.00444045537402e-02
13.70    4.13187893343301e+05    1.25596509705529e-01    5.61159936509541e+00    5.03313409800515e-02
13.71    4.14239231365779e+05    1.26116621483675e-01    5.63168301896217e+00    5.06491115291271e-02
13.72    4.15282625127110e+05    1.26601924752061e-01    5.65197998750051e+00    5.09551254424323e-02
13.73    4.16315044300416e+05    1.27088152033215e-01    5.67207764041954e+00    5.12637548208018e-02
13.74    4.17328742109724e+05    1.27536776280088e-01    5.69189159576285e+00    5.15582837088599e-02
13.75    4.18326629634907e+05    1.27985029232991e-01    5.71175701397486e+00    5.18549228318715e-02
13.76    4.19308404754172e+05    1.28395248285942e-01    5.73144595142592e+00    5.21377591625219e-02
13.77    4.20272677589335e+05    1.28803746919491e-01    5.75095509208099e+00    5.24214831632091e-02
13.78    4.21209497705975e+05    1.29246926937755e-01    5.77018219790132e+00    5.27203164756989e-02
13.79    4.22123734109035e+05    1.29613158305834e-01    5.78927080548585e+00    5.29886969875184e-02
13.80    4.23020823255056e+05    1.30015473121621e-01    5.80835860808670e+00    5.32732647791307e-02
13.81    4.23894602871808e+05    1.30453830428841e-01    5.82706175118360e+00    5.35734636997580e-02
13.82    4.24756087134678e+05    1.30930304249723e-01    5.84565802509601e+00    5.38907920138244e-02
13.83    4.25599397750438e+05    1.31406080002057e-01    5.86406164437969e+00    5.42080972192370e-02
13.84    4.26437325625073e+05    1.31960867321082e-01    5.88264885354805e+00    5.45601160492287e-02
13.85    4.27269729853702e+05    1.32479493867439e-01    5.90118460762857e+00    5.48981122252443e-02
13.86    4.28103648251051e+05    1.33078011671820e-01    5.91979542203210e+00    5.52707889830243e-02
13.87    4.28949981324699e+05    1.33758434468733e-01    5.93888528760357e+00    5.56798825027245e-02
13.88    4.29806412065892e+05    1.34404822772443e-01    5.95803851032672e+00    5.60766598167587e-02
13.89    4.30679307550012e+05    1.35056312404972e-01    5.97780148945887e+00    5.64781008764601e-02
13.90    4.31576155600583e+05    1.35751553290763e-01    5.99786053196028e+00    5.69005234859408e-02
13.91    4.32488033460982e+05    1.36450231035946e-01    6.01836023933211e+00    5.73265839467252e-02
13.92    4.33425431449061e+05    1.37114502438663e-01    6.03938438741418e+00    5.77417657441317e-02
13.93    4.34380736711288e+05    1.37781464013278e-01    6.06107346818439e+00    5.81611282277604e-02
13.94    4.35349766625400e+05    1.38410104060883e-01    6.08300017522303e+00    5.85667099698195e-02
13.95    4.36335915822494e+05    1.38999654106877e-01    6.10539890062431e+00    5.89589055563037e-02
13.96    4.37325940960309e+05    1.39588400811412e-01    6.12799601458592e+00    5.93532234455222e-02
13.97    4.38320904784310e+05    1.40054657827407e-01    6.15107294537673e+00    5.96978945281674e-02
13.98    4.39313187582055e+05    1.40516426259448e-01    6.17403543757821e+00    6.00423000868829e-02
13.99    4.40304519178581e+05    1.40934028332328e-01    6.19702440903071e+00    6.03701005829537e-02
14.00    4.41292717283082e+05    1.41264866630685e-01    6.21975400399788e+00    6.06621690540327e-02
14.01    4.42269226950254e+05    1.41588275635247e-01    6.24225600525831e+00    6.09516388546455e-02
14.02    4.43235273275214e+05    1.41904610289819e-01    6.26424663185400e+00    6.12385265284243e-02
14.03    4.44198437901574e+05    1.42173585963521e-01    6.28568925320249e+00    6.15061025955806e-02
14.04    4.45159779028766e+05    1.42394789535007e-01    6.30649118096418e+00    6.17531720775656e-02
14.05    4.46109913404550e+05    1.42649887223501e-01    6.32638035556814e+00    6.20142522600228e-02
14.06    4.47061885984074e+05    1.42899591003049e-01    6.34533464799858e+00    6.22729939831606e-02
14.07    4.48023830723655e+05    1.43187263290035e-01    6.36366450478813e+00    6.25489780536046e-02
14.08    4.48985571019462e+05    1.43512529091741e-01    6.38113512670035e+00    6.28405382161935e-02
14.09    4.49954940582179e+05    1.43794409881188e-01    6.39740030545089e+00    6.31129222417813e-02
14.10    4.50935421265565e+05    1.44159724526694e-01    6.41342718825678e+00    6.34224535516997e-02
14.11    4.51919126324299e+05    1.44482139190268e-01    6.42846224062533e+00    6.37121030814428e-02
14.12    4.52924257303830e+05    1.44848983261623e-01    6.44325801979560e+00    6.40225476139865e-02
14.13    4.53924345464647e+05    1.45258297697965e-01    6.45736703826550e+00    6.43515249342854e-02
14.14    4.54942024342162e+05    1.45586283139632e-01    6.47191487935881e+00    6.46456612799716e-02
14.15    4.55954281262361e+05    1.45957565585181e-01    6.48609308521507e+00    6.49594131208721e-02
14.16    4.56969121024344e+05    1.46330178246066e-01    6.50085472751952e+00    6.52750360680416e-02
14.17    4.57971587956550e+05    1.46702637619096e-01    6.51590146463897e+00    6.55910737444508e-02
14.18    4.58975581047080e+05    1.47034518778884e-01    6.53179963322709e+00    6.58918844741482e-02
14.19    4.59958042491511e+05    1.47449738431072e-01    6.54844570903078e+00    6.62307111836722e-02
14.20    4.60918140918618e+05    1.47864798227766e-01    6.56593532022277e+00    6.65719127018661e-02
14.21    4.61860794432336e+05    1.48322212016559e-01    6.58475314035800e+00    6.69348176011038e-02
14.22    4.62768918935802e+05    1.48864503956431e-01    6.60439998869132e+00    6.73380817213484e-02
14.23    4.63649496800742e+05    1.49450340812404e-01    6.62534116850162e+00    6.77641808845621e-02
14.24    4.64493792127032e+05    1.50123029831799e-01    6.64741962840218e+00    6.82322208860215e-02
14.25    4.65306032384812e+05    1.50885279645972e-01    6.67059375244144e+00    6.87446593481438e-02
14.26    4.66071930080330e+05    1.51692276755276e-01    6.69472468758223e+00    6.92797666006815e-02
14.27    4.66801194306343e+05    1.52546944290425e-01    6.71962103092559e+00    6.98398809367190e-02
14.28    4.67495653920010e+05    1.53494733530163e-01    6.74526827172751e+00    7.04461157074639e-02
14.29    4.68152703288131e+05    1.54447957670929e-01    6.77172660323870e+00    7.10575263646733e-02
14.30    4.68765452406001e+05    1.55405670266650e-01    6.79847845906920e+00    7.16728622794982e-02
14.31    4.69354971657163e+05    1.56326439396786e-01    6.82603806374173e+00    7.22746645111538e-02
14.32    4.69913850252045e+05    1.57207841638002e-01    6.85340588463110e+00    7.28598452817713e-02
14.33    4.70453230015438e+05    1.58005584359657e-01    6.88111918018487e+00    7.34085055983507e-02
14.34    4.70968789244154e+05    1.58762477549091e-01    6.90903202971111e+00    7.39393621199345e-02
14.35    4.71470055851007e+05    1.59387477368375e-01    6.93694791709227e+00    7.44106306007062e-02
14.36    4.71962200493653e+05    1.59970366186483e-01    6.96488625721950e+00    7.48638151187354e-02
14.37    4.72443227633236e+05    1.60417383572620e-01    6.99263829781144e+00    7.52548496297672e-02
14.38    4.72910615136936e+05    1.60818693153614e-01    7.02038568641230e+00    7.56256694069504e-02
14.39    4.73365894187507e+05    1.61127202117157e-01    7.04803669995215e+00    7.59550533139288e-02
14.40    4.73792700996234e+05    1.61386362609102e-01    7.07539100643347e+00    7.62623843495217e-02
14.41    4.74191289804470e+05    1.61596448857696e-01    7.10198450669872e+00    7.65487384678347e-02
14.42    4.74547879828096e+05    1.61709627258456e-01    7.12828652128422e+00    7.67915105202154e-02
14.43    4.74841033033933e+05    1.61770314590217e-01    7.15349711656062e+00    7.70107239013173e-02
14.44    4.75053795890720e+05    1.61776488046087e-01    7.17717533281040e+00    7.72044602302002e-02
14.45    4.75181084941014e+05    1.61681924350611e-01    7.19939085045917e+00    7.73516013488702e-02
14.46    4.75191627286511e+05    1.61482376491751e-01    7.21941737150502e+00    7.74468608173369e-02
14.47    4.75089088912663e+05    1.61177501895597e-01    7.23715031302129e+00    7.74908079835019e-02
14.48    4.74850891350140e+05    1.60716815195477e-01    7.25172777917405e+00    7.74556150776918e-02
14.49    4.74476778691189e+05    1.60098218074099e-01    7.26330760202745e+00    7.73397217412724e-02
14.50    4.73963556710930e+05    1.59272576636546e-01    7.27143661241892e+00    7.71165236986443e-02
14.51    4.73322559689690e+05    1.58330922796333e-01    7.27615310677809e+00    7.68293453340011e-02
14.52    4.72558867164524e+05    1.57178642035827e-01    7.27706675282471e+00    7.64294315295075e-02
14.53    4.71685088498616e+05    1.55860789910906e-01    7.27413485985972e+00    7.59368233073757e-02
14.54    4.70718116602490e+05    1.54423232034177e-01    7.26756401967581e+00    7.53721076410940e-02
14.55    4.69684696630891e+05    1.52822201517000e-01    7.25754023405376e+00    7.47132765341270e-02
14.56    4.68609582959131e+05    1.51151137972854e-01    7.24433920362281e+00    7.40043625143734e-02
14.57    4.67526464754558e+05    1.49414323911697e-01    7.22833635771050e+00    7.32480800751379e-02
