# w(eV)  Rpp                     Rps                     Rsp                     Rss
12.87    1.48201318351767e+33    4.23712147940323e+26    1.33406040552428e+28    8.15764713652408e+25
12.88    1.48292908274610e+33    4.25284765250052e+26    1.33439333371321e+28    8.19567345106219e+25
12.89    1.48397885546411e+33    4.27603213557537e+26    1.33469274185824e+28    8.24788191005547e+25
12.90    1.48519389122741e+33    4.30539749043095e+26    1.33498300955309e+28    8.31197297390570e+25
12.91    1.48654833462177e+33    4.33954949890217e+26    1.33536975021916e+28    8.38529185514074e+25
12.92    1.48803819756939e+33    4.37992385493406e+26    1.33589453442500e+28    8.47069205986591e+25
12.93    1.48966333651920e+33    4.42373531669830e+26    1.33651376815617e+28    8.56287659036513e+25
12.94    1.49141466901092e+33    4.46959465806376e+26    1.33736215291398e+28    8.65929767743872e+25
12.95    1.49325227038707e+33    4.51747055683780e+26    1.33844200291226e+28    8.75989076868213e+25
12.96    1.49518912847081e+33    4.56595666447016e+26    1.33973431891635e+28    8.86202005107710e+25
12.97    1.49722294798762e+33    4.61654761123572e+26    1.34124599331142e+28    8.96868572089860e+25
12.98    1.49930262297157e+33    4.66776717639040e+26    1.34296113925691e+28    9.07697407993197e+25
12.99    1.50145516741436e+33    4.71966938431427e+26    1.34488972512850e+28    9.18708200114542e+25
13.00    1.50365959500208e+33    4.77523786899332e+26    1.34692372514640e+28    9.30481317963187e+25
13.01    1.50591384218630e+33    4.83454231284649e+26    1.34908672282276e+28    9.43035582222966e+25
13.02    1.50820997335485e+33    4.89758421566231e+26    1.35127029645220e+28    9.56371940523746e+25
13.03    1.51055063946847e+33    4.96590027107295e+26    1.35350039176844e+28    9.70795425452934e+25
13.04    1.51291088047086e+33    5.03943540265532e+26    1.35571220091585e+28    9.86289728777483e+25
13.05    1.51529837712867e+33    5.11974777369960e+26    1.35786431914933e+28    1.00317077230251e+26
13.06    1.51768492745176e+33    5.20676862461095e+26    1.35994820341925e+28    1.02142029791692e+26
13.07    1.52006966469091e+33    5.29731239780832e+26    1.36193541157706e+28    1.04041785583280e+26
13.08    1.52244725787428e+33    5.39131602496875e+26    1.36382709152385e+28    1.06015374783615e+26
13.09    1.52478582188039e+33    5.48872616764543e+26    1.36566360749747e+28    1.08061457270456e+26
13.10    1.52708441407349e+33    5.58629831748396e+26    1.36738800607451e+28    1.10116306542250e+26
13.11    1.52933110908126e+33    5.68402049751905e+26    1.36907205543163e+28    1.12179023195619e+26
13.12    1.53152213023271e+33    5.77529011612426e+26    1.37067776745533e+28    1.14119678225298e+26
13.13    1.53363872629829e+33    5.86508027163015e+26    1.37222983192510e+28    1.16034835318829e+26
13.14    1.53567025236964e+33    5.94839185258896e+26    1.37373272035763e+28    1.17825132390565e+26
13.15    1.53765494692178e+33    6.02700874919793e+26    1.37520836710448e+28    1.19525940196260e+26
13.16    1.53956545406981e+33    6.09747621535503e+26    1.37664300599791e+28    1.21067434007963e+26
13.17    1.54143487562404e+33    6.16156156092578e+26    1.37802976638771e+28    1.22484588255266e+26
13.18    1.54325510513796e+33    6.22098744377712e+26    1.37941471649881e+28    1.23810308236149e+26
13.19    1.54506407122356e+33    6.27400670430112e+26    1.38076019142896e+28    1.25009921745143e+26
13.20    1.54684720865227e+33    6.32588197214577e+26    1.38208150974629e+28    1.26187049068057e+26
13.21    1.54865406215525e+33    6.37132455150032e+26    1.38340714652999e+28    1.27237931581674e+26
13.22    1.55046403173600e+33    6.41736583415154e+26    1.38467048448553e+28    1.28301226474554e+26
13.23    1.55230256683975e+33    6.46219612392749e+26    1.38592136683043e+28    1.29341385669867e+26
13.24    1.55419470860205e+33    6.50946380073846e+26    1.38722499270748e+28    1.30432999226035e+26
13.25    1.55610739688941e+33    6.55541294546498e+26    1.38849985001785e+28    1.31500254230038e+26
13.26    1.55806736551749e+33    6.60551713581551e+26    1.38982032908220e+28    1.32653997700274e+26
13.27    1.56003339676152e+33    6.65785651232895e+26    1.39116322984390e+28    1.33855412858802e+26
13.28    1.56203131382378e+33    6.71059201419157e+26    1.39259078223638e+28    1.35069494633900e+26
13.29    1.56400409143175e+33    6.76544916471337e+26    1.39405808990377e+28    1.36329942544727e+26
13.30    1.56597223604169e+33    6.82246901507237e+26    1.39564304791316e+28    1.37638734854976e+26
13.31    1.56790716162212e+33    6.87779929124838e+26    1.39735213792370e+28    1.38917828692613e+26
13.32    1.56979361903176e+33    6.93142491788524e+26    1.39912182393203e+28    1.40166948602884e+26
13.33    1.57161482147169e+33    6.98326844755410e+26    1.40103939034312e+28    1.41382900311537e+26
13.34    1.57334382579914e+33    7.03137029368985e+26    1.40305445419216e+28    1.42525079105114e+26
13.35    1.57503009896836e+33    7.07391194570712e+26    1.40521222540235e+28    1.43557638765753e+26
13.36    1.57660943841159e+33    7.11071115332619e+26    1.40743980075933e+28    1.44473046694625e+26
13.37    1.57813739802493e+33    7.13992393476048e+26    1.40985005737208e+28    1.45234486461110e+26
13.38    1.57959353199826e+33    7.16340315054829e+26    1.41231569488127e+28    1.45877153564720e+26
13.39    1.58103497521266e+33    7.17926287646816e+26    1.41488576897176e+28    1.46363317890210e+26
13.40    1.58243998103464e+33    7.18736556353812e+26    1.41753007895161e+28    1.46687530922666e+26
13.41    1.58386001597646e+33    7.18972142361046e+26    1.42026278157013e+28    1.46891634979878e+26
13.42    1.58531112571700e+33    7.18626952121165e+26    1.42302668506981e+28    1.46973629305334e+26
13.43    1.58678837226276e+33    7.17692456639050e+26    1.42585748285810e+28    1.46931226306074e+26
13.44    1.58833445419440e+33    7.16766977181327e+26    1.42873284197132e+28    1.46888205379545e+26
13.45    1.58993084730757e+33    7.15439931632112e+26    1.43159858701597e+28    1.46759595151921e+26
13.46    1.59161171214756e+33    7.14112624559940e+26    1.43446040374034e+28    1.46629297164469e+26
13.47    1.59334893965023e+33    7.12776528691242e+26    1.43726352084785e+28    1.46494809760124e+26
13.48    1.59514197311341e+33    7.11631366922375e+26    1.44008753297226e+28    1.46398366448718e+26
13.49    1.59701129637441e+33    7.10682468903802e+26    1.44278582919448e+28    1.46342074967308e+26
13.50    1.59892241759531e+33    7.10124991337102e+26    1.44543229288116e+28    1.46365678100608e+26
13.51    1.60087097045709e+33    7.09965962842277e+26    1.44804377642283e+28    1.46471857805570e+26
13.52    1.60283578812992e+33    7.09999793476012e+26    1.45051194438666e+28    1.46616737176562e+26
13.53    1.60483714393125e+33    7.10038186068545e+26    1.45290986253959e+28    1.46763213121042e+26
13.54    1.60684780854843e+33    7.10682251823127e+26    1.45521586712619e+28    1.47034849939135e+26
13.55    1.60887828684132e+33    7.11332015184179e+26    1.45749818260375e+28    1.47307700193263e+26
13.56    1.61091561880432e+33    7.12190909345413e+26    1.45975779111215e+28    1.47623880100216e+26
13.57    1.61298092409122e+33    7.12859574809900e+26    1.46198185564220e+28    1.47901465713026e+26
13.58    1.61505706183796e+33    7.13738274706174e+26    1.46425318192737e+28    1.48222550504246e+26
13.59    1.61715107450652e+33    7.14827035207422e+26    1.46653770365151e+28    1.48587257211245e+26
13.60    1.61927512029454e+33    7.15725245412800e+26    1.46890861265340e+28    1.48914210322307e+26
13.61    1.62139831273000e+33    7.16625003783262e+26    1.47132407089642e+28    1.49241611423903e+26
13.62    1.62355788562896e+33    7.17739290335446e+26    1.47385903847752e+28    1.49615672476820e+26
13.63    1.62573846704395e+33    7.18861258313341e+26    1.47647516571510e+28    1.49993590697482e+26
13.64    1.62790837618089e+33    7.20187993265820e+26    1.47913028940966e+28    1.50414826500193e+26
13.65    1.63010478584972e+33    7.21733438033970e+26    1.48188162360064e+28    1.50885367487457e+26
13.66    1.63230077836680e+33    7.23283817963979e+26    1.48465190531254e+28    1.51358909273963e+26
13.67    1.63447644421387e+33    7.25255241339612e+26    1.48743686915734e+28    1.51922852380043e+26
13.68    1.63664410166603e+33    7.27239401959741e+26    1.49022009212844e+28    1.52492882728864e+26
13.69    1.63879547761117e+33    7.29651296301496e+26    1.49304937639201e+28    1.53155353367587e+26
13.70    1.64094189186294e+33    7.31868891360879e+26    1.49590857808742e+28    1.53780895652522e+26
13.71    1.64304020001007e+33    7.34513530658705e+26    1.49864720856025e+28    1.54498333330460e+26
13.72    1.64511005279503e+33    7.36957439278117e+26    1.50142684475580e+28    1.55176820417335e+26
13.73    1.64713946042154e+33    7.39409336657854e+26    1.50413874858199e+28    1.55860310381165e+26
13.74    1.64910339006719e+33    7.41645384224955e+26    1.50677679252593e+28    1.56499678386017e+26
13.75    1.65101429963735e+33    7.43883145057755e+26    1.50941616097263e+28    1.57142797288758e+26
13.76    1.65286489917513e+33    7.45902943260478e+26    1.51200234379442e+28    1.57742129450702e+26
13.77    1.65465371597575e+33    7.47916056340394e+26    1.51453486502010e+28    1.58342271571179e+26
13.78    1.65634633989396e+33    7.50133279493088e+26    1.51699388465017e+28    1.58986840794399e+26
13.79    1.65795831145211e+33    7.51906403428093e+26    1.51941672943071e+28    1.59538388014974e+26
13.80    1.65950133475361e+33    7.53889990646455e+26    1.52182832011848e+28    1.60136433463614e+26
13.81    1.66095804665934e+33    7.56082968439583e+26    1.52413506480615e+28    1.60779820099671e+26
13.82    1.66235947283545e+33    7.58495539525771e+26    1.52639850994766e+28    1.61471666303582e+26
13.83    1.66368947125921e+33    7.60902762646838e+26    1.52861298701469e+28    1.62162169438076e+26
13.84    1.66498529671632e+33    7.63763886963675e+26    1.53084753262912e+28    1.62952075698345e+26
13.85    1.66625309730400e+33    7.66412517228542e+26    1.53305836835774e+28    1.63697401783096e+26
13.86    1.66751386903050e+33    7.69519289095421e+26    1.53526858921516e+28    1.64542326921914e+26
13.87    1.66880509728987e+33    7.73095360035874e+26    1.53757474630371e+28    1.65490640203245e+26
13.88    1.67012565720712e+33    7.76470985396825e+26    1.53987857503802e+28    1.66398222000437e+26
13.89    1.67149900950927e+33    7.79873062596460e+26    1.54231399041191e+28    1.67314763625513e+26
13.90    1.67295381774312e+33    7.83526019430788e+26    1.54480232256468e+28    1.68288706023375e+26
13.91    1.67446530445878e+33    7.87199096867804e+26    1.54739343152549e+28    1.69269860986405e+26
13.92    1.67607231606147e+33    7.90674517493148e+26    1.55009217174635e+28    1.70213601726500e+26
13.93    1.67775285020909e+33    7.94169097815682e+26    1.55294802149888e+28    1.71165841204192e+26
13.94    1.67949852393326e+33    7.97447438455737e+26    1.55586110560823e+28    1.72074854397577e+26
13.95    1.68132059638069e+33    8.00507668791498e+26    1.55888714892098e+28    1.72941491373131e+26
13.96    1.68317964424697e+33    8.03570964952470e+26    1.56196523593231e+28    1.73812406168068e+26
13.97    1.68508007502280e+33    8.05938751643988e+26    1.56517018050929e+28    1.74536546270761e+26
13.98    1.68700077211792e+33    8.08291607022350e+26    1.56836118962148e+28    1.75259944356860e+26
13.99    1.68894121514674e+33    8.10400376465759e+26    1.57156313760704e+28    1.75933819197651e+26
14.00    1.69089658296914e+33    8.12020946327712e+26    1.57471342925337e+28    1.76503846803028e+26
14.01    1.69284203082849e+33    8.13609669855841e+26    1.57782933617420e+28    1.77067794470731e+26
14.02    1.69477535086167e+33    8.15166814808141e+26    1.58083582217628e+28    1.77625425157997e+26
14.03    1.69672162905425e+33    8.16460938146148e+26    1.58371524000791e+28    1.78127324313692e+26
14.04    1.69867994845327e+33    8.17487824489374e+26    1.58644951868810e+28    1.78570914092922e+26
14.05    1.70062295777525e+33    8.18715277679334e+26    1.58897790398150e+28    1.79056957039714e+26
14.06    1.70258437271546e+33    8.19916498775097e+26    1.59128453269849e+28    1.79536915283048e+26
14.07    1.70459112017662e+33    8.21338524765954e+26    1.59343554180052e+28    1.80065839851129e+26
14.08    1.70660859865561e+33    8.22977566264325e+26    1.59538822319052e+28    1.80640526740473e+26
14.09    1.70865705572267e+33    8.24367929380274e+26    1.59704545062157e+28    1.81159774262123e+26
14.10    1.71074337625538e+33    8.26234875103090e+26    1.59863669583756e+28    1.81783874241623e+26
14.11    1.71284334907755e+33    8.27854125904213e+26    1.59999331538278e+28    1.82351273646487e+26
14.12    1.71500237805657e+33    8.29723778322557e+26    1.60127067095154e+28    1.82974845001761e+26
14.13    1.71714224583395e+33    8.31833385682162e+26    1.60237884285871e+28    1.83650217041178e+26
14.14    1.71932035331675e+33    8.33471881622910e+26    1.60357433779066e+28    1.84222500288211e+26
14.15    1.72147003663580e+33    8.35353655325145e+26    1.60466764420741e+28    1.84848314197402e+26
14.16    1.72361002843592e+33    8.37239118251761e+26    1.60588688343505e+28    1.85476067743228e+26
14.17    1.72568978194818e+33    8.39119991289456e+26    1.60716776800344e+28    1.86102743640854e+26
14.18    1.72775193697894e+33    8.40765392733400e+26    1.60862159047517e+28    1.86680770865696e+26
14.19    1.72972743947202e+33    8.42886754301355e+26    1.61025655043439e+28    1.87364847176555e+26
14.20    1.73161586526874e+33    8.45007060847427e+26    1.61207743437118e+28    1.88051713521653e+26
14.21    1.73342947791940e+33    8.47371380134308e+26    1.61420664886354e+28    1.88796284527069e+26
14.22    1.73512313699294e+33    8.50224305546024e+26    1.61653416020173e+28    1.89652342622772e+26
14.23    1.73671808458602e+33    8.53330904749571e+26    1.61916613609449e+28    1.90569262274730e+26
14.24    1.73819558034641e+33    8.56940203639353e+26    1.62207664934593e+28    1.91601957797132e+26
14.25    1.73956769306116e+33    8.61068305606048e+26    1.62524655440951e+28    1.92755851925905e+26
14.26    1.74080011241469e+33    8.65462072038523e+26    1.62866646740568e+28    1.93972488278724e+26
14.27    1.74192223985553e+33    8.70137472252462e+26    1.63227773243234e+28    1.95256868095419e+26
14.28    1.74294473663400e+33    8.75354939718275e+26    1.63607874196105e+28    1.96667930711578e+26
14.29    1.74386074120186e+33    8.80613599848824e+26    1.64009176951554e+28    1.98092072946623e+26
14.30    1.74465430189374e+33    8.85909734553613e+26    1.64420427047630e+28    1.99527370544777e+26
14.31    1.74538706094945e+33    8.91004733931851e+26    1.64851477681228e+28    2.00922337071186e+26
14.32    1.74604124286411e+33    8.95885050024966e+26    1.65280183924398e+28    2.02271087546019e+26
14.33    1.74664844737007e+33    9.00296669326029e+26    1.65718128981648e+28    2.03517093139768e+26
14.34    1.74719850692359e+33    9.04484119922200e+26    1.66162886565769e+28    2.04713981138279e+26
14.35    1.74771736587451e+33    9.07927649255220e+26    1.66608447563448e+28    2.05744946304768e+26
14.36    1.74822248409909e+33    9.11137863205815e+26    1.67055067390876e+28    2.06725062768987e+26
14.37    1.74871010252651e+33    9.13582210146257e+26    1.67498030513677e+28    2.07533318256723e+26
